,Mkt-RF,SMB,HML,RF,
01/20/2017,0.0033,0.0007,0.0019,0.00002,
01/23/2017,-0.0029,-0.0002,-0.0031,0.00002,
01/24/2017,0.0083,0.0068,0.0081,0.00002,
01/25/2017,0.0084,0.0016,0.0036,0.00002,
01/26/2017,-0.001,-0.0062,0.0038,0.00002,
01/27/2017,-0.0012,0.0003,-0.0066,0.00002,
01/30/2017,-0.0068,-0.0072,-0.0042,0.00002,
01/31/2017,0,0.0088,-0.0055,0.00002,
02/01/2017,0.0004,-0.0004,0.0003,0.00002,
02/02/2017,-0.0002,-0.0026,-0.0031,0.00002,
02/03/2017,0.0082,0.0055,0.0064,0.00002,
02/06/2017,-0.0027,-0.0057,-0.002,0.00002,
02/07/2017,-0.0001,-0.003,-0.0052,0.00002,
02/08/2017,0.0006,-0.0024,-0.0053,0.00002,
02/09/2017,0.0072,0.007,0.0002,0.00002,
02/10/2017,0.0038,0.0039,0.0012,0.00002,
02/13/2017,0.0049,-0.0032,0.0032,0.00002,
02/14/2017,0.0045,-0.0023,0.0033,0.00002,
02/15/2017,0.0054,0.0019,-0.0044,0.00002,
02/16/2017,-0.0016,-0.0021,-0.0003,0.00002,
02/17/2017,0.002,-0.0001,-0.0057,0.00002,
02/21/2017,0.006,-0.0004,0.0013,0.00002,
02/22/2017,-0.0015,-0.0037,0.0011,0.00002,
02/23/2017,-0.0011,-0.0068,0.0026,0.00002,
02/24/2017,0.0015,0.0004,-0.0092,0.00002,
02/27/2017,0.0022,0.0082,-0.0034,0.00002,
02/28/2017,-0.0042,-0.0138,0.002,0.00002,
03/01/2017,0.0147,0.0043,0.0072,0.00001,
03/02/2017,-0.007,-0.0053,-0.0088,0.00001,
03/03/2017,0.0009,-0.0021,0.0013,0.00001,
03/06/2017,-0.0038,-0.0036,-0.001,0.00001,
03/07/2017,-0.0036,-0.0029,-0.0005,0.00001,
03/08/2017,-0.0019,-0.001,-0.0082,0.00001,
03/09/2017,0.0004,-0.0046,-0.0027,0.00001,
03/10/2017,0.0034,0.001,-0.0038,0.00001,
03/13/2017,0.0013,0.0033,-0.0003,0.00001,
03/14/2017,-0.0036,-0.0023,0.0002,0.00001,
03/15/2017,0.0086,0.0073,-0.0041,0.00001,
03/16/2017,-0.0006,0.0045,0.0024,0.00001,
03/17/2017,-0.0008,0.0062,-0.0026,0.00001,
03/20/2017,-0.0025,-0.0007,-0.0075,0.00001,
03/21/2017,-0.0148,-0.0134,-0.0069,0.00001,
03/22/2017,0.0016,-0.003,-0.0054,0.00001,
03/23/2017,-0.0003,0.0069,0.0046,0.00001,
03/24/2017,-0.0005,0.0013,-0.0023,0.00001,
03/27/2017,-0.0005,0.0056,-0.0052,0.00001,
03/28/2017,0.0072,-0.0015,0.0071,0.00001,
03/29/2017,0.0018,0.0039,-0.0006,0.00001,
03/30/2017,0.0036,0.0033,0.0092,0.00001,
03/31/2017,-0.0016,0.0057,-0.003,0.00001,
04/03/2017,-0.0028,-0.011,-0.0011,0.00003,
04/04/2017,0.0005,-0.0023,0.0031,0.00003,
04/05/2017,-0.0044,-0.0079,-0.0031,0.00003,
04/06/2017,0.0032,0.0069,0.005,0.00003,
04/07/2017,-0.0008,0.0014,-0.0026,0.00003,
04/10/2017,0.0008,0.001,0.001,0.00003,
04/11/2017,-0.0005,0.0081,0.0025,0.00003,
04/12/2017,-0.0049,-0.0085,-0.0054,0.00003,
04/13/2017,-0.0075,-0.0023,-0.0079,0.00003,
04/17/2017,0.0089,0.0024,0.0022,0.00003,
04/18/2017,-0.0025,0.0036,-0.0016,0.00003,
04/19/2017,-0.0008,0.006,-0.0039,0.00003,
04/20/2017,0.0083,0.0052,0.0027,0.00003,
04/21/2017,-0.0028,0.001,-0.0014,0.00003,
04/24/2017,0.0118,0.0017,0.0051,0.00003,
04/25/2017,0.0066,0.0036,-0.0005,0.00003,
04/26/2017,0.0004,0.007,0.0031,0.00003,
04/27/2017,0.0005,-0.0013,-0.0096,0.00003,
04/28/2017,-0.003,-0.0067,-0.006,0.00003,
05/01/2017,0.0021,0.0027,-0.0013,0.00003,
05/02/2017,0.0003,-0.0046,-0.0021,0.00003,
05/03/2017,-0.0019,-0.0054,0.002,0.00003,
05/04/2017,0.0002,-0.0006,-0.0036,0.00003,
05/05/2017,0.0046,0.0006,0.0005,0.00003,
05/08/2017,-0.0004,-0.0027,0.0028,0.00003,
05/09/2017,-0.0005,0.0051,-0.0078,0.00003,
05/10/2017,0.0021,0.0019,0.0002,0.00003,
05/11/2017,-0.0026,-0.0036,-0.0015,0.00003,
05/12/2017,-0.0018,-0.0029,-0.0061,0.00003,
05/15/2017,0.0053,0.0025,0.002,0.00003,
05/16/2017,-0.0003,0.0016,-0.0009,0.00003,
05/17/2017,-0.0197,-0.0089,-0.0054,0.00003,
05/18/2017,0.004,0.0006,-0.0039,0.00003,
05/19/2017,0.007,-0.0039,0.004,0.00003,
05/22/2017,0.0056,0.0028,-0.003,0.00003,
05/23/2017,0.0018,-0.0007,0.0061,0.00003,
05/24/2017,0.0024,-0.0015,-0.0049,0.00003,
05/25/2017,0.0042,-0.0027,-0.0077,0.00003,
05/26/2017,0.0006,-0.0002,0.0009,0.00003,
05/30/2017,-0.0019,-0.005,-0.0032,0.00003,
05/31/2017,-0.0002,0.0003,-0.0056,0.00003,
06/01/2017,0.0095,0.0097,0.0003,0.00003,
06/02/2017,0.0035,0.0056,-0.0077,0.00003,
06/05/2017,-0.0017,-0.0045,0,0.00003,
06/06/2017,-0.0028,0.001,-0.0006,0.00003,
06/07/2017,0.0015,-0.0019,0.0001,0.00003,
06/08/2017,0.0018,0.0116,0.0092,0.00003,
06/09/2017,-0.0012,0,0.0237,0.00003,
06/12/2017,-0.0011,-0.0027,0.0036,0.00003,
06/13/2017,0.0055,0.0008,-0.0014,0.00003,
06/14/2017,-0.0017,-0.0047,-0.0055,0.00003,
06/15/2017,-0.003,-0.0024,-0.0012,0.00003,
06/16/2017,-0.0003,-0.0023,-0.0018,0.00003,
06/19/2017,0.0086,0.0012,-0.0074,0.00003,
06/20/2017,-0.0073,-0.004,-0.0051,0.00003,
06/21/2017,-0.0007,-0.0004,-0.0168,0.00003,
06/22/2017,0.0002,0.0052,-0.0042,0.00003,
06/23/2017,0.0024,0.0083,-0.005,0.00003,
06/26/2017,0.0004,-0.0006,0.0068,0.00003,
06/27/2017,-0.0084,-0.004,0.0132,0.00003,
06/28/2017,0.0102,0.0075,0.0022,0.00003,
06/29/2017,-0.0083,-0.0012,0.0138,0.00003,
06/30/2017,0.0014,-0.0009,-0.0025,0.00003,
07/03/2017,0.0024,0.0034,0.012,0.00004,
07/05/2017,0.0012,-0.0069,-0.0055,0.00004,
07/06/2017,-0.0095,-0.005,0.0012,0.00004,
07/07/2017,0.007,0.0042,-0.0041,0.00004,
07/10/2017,0.0005,-0.0043,-0.0009,0.00004,
07/11/2017,0,0.0038,-0.0053,0.00004,
07/12/2017,0.0072,0.0013,-0.0053,0.00004,
07/13/2017,0.0017,-0.0005,0.0037,0.00004,
07/14/2017,0.0042,-0.0013,-0.005,0.00004,
07/17/2017,0,0.0021,0.0013,0.00004,
07/18/2017,0.0004,-0.003,-0.0033,0.00004,
07/19/2017,0.0059,0.0053,0.0004,0.00004,
07/20/2017,-0.0001,0.0005,-0.0001,0.00004,
07/21/2017,-0.0008,-0.0041,-0.0028,0.00004,
07/24/2017,-0.0003,0.0012,-0.002,0.00004,
07/25/2017,0.0038,0.0037,0.0092,0.00004,
07/26/2017,-0.0006,-0.0035,-0.007,0.00004,
07/27/2017,-0.0014,-0.0064,0.0043,0.00004,
07/28/2017,-0.0017,-0.0006,0.0023,0.00004,
07/31/2017,-0.0011,-0.0033,0.0044,0.00004,
08/01/2017,0.0024,-0.0024,0.0018,0.00004,
08/02/2017,-0.0008,-0.0117,0.0016,0.00004,
08/03/2017,-0.0021,-0.0034,-0.0029,0.00004,
08/04/2017,0.0025,0.003,0.0036,0.00004,
08/07/2017,0.0016,-0.0009,-0.0059,0.00004,
08/08/2017,-0.0024,-0.001,0.0021,0.00004,
08/09/2017,-0.0014,-0.0077,-0.0012,0.00004,
08/10/2017,-0.0149,-0.0031,0.0024,0.00004,
08/11/2017,0.002,0.0024,-0.0086,0.00004,
08/14/2017,0.0103,0.0026,0.0005,0.00004,
08/15/2017,-0.0011,-0.0085,-0.0003,0.00004,
08/16/2017,0.0018,-0.0012,-0.0045,0.00004,
08/17/2017,-0.0159,-0.0017,-0.0016,0.00004,
08/18/2017,-0.0015,0.0015,0.0021,0.00004,
08/21/2017,0.0006,-0.0025,-0.0022,0.00004,
08/22/2017,0.0107,-0.0001,-0.0025,0.00004,
08/23/2017,-0.0032,0.001,0.0041,0.00004,
08/24/2017,-0.0014,0.0059,0.0018,0.00004,
08/25/2017,0.0018,0.0012,0.0057,0.00004,
08/28/2017,0.0008,0.0035,-0.0074,0.00004,
08/29/2017,0.001,0.0013,-0.0039,0.00004,
08/30/2017,0.0053,0.0002,-0.0031,0.00004,
08/31/2017,0.0062,0.0047,-0.0042,0.00004,
09/01/2017,0.0027,0.0041,0.0045,0.00005,
09/05/2017,-0.0081,0.001,-0.0096,0.00005,
09/06/2017,0.0028,-0.0002,0.0013,0.00005,
09/07/2017,-0.0007,0.0015,-0.0094,0.00005,
09/08/2017,-0.0016,0.0004,0.0036,0.00005,
09/11/2017,0.0108,-0.0012,0.0063,0.00005,
09/12/2017,0.0043,0.0024,0.0071,0.00005,
09/13/2017,0.0011,0.0031,0.0036,0.00005,
09/14/2017,-0.0012,-0.0004,-0.0006,0.00005,
09/15/2017,0.0019,0.0028,0.0012,0.00005,
09/18/2017,0.0024,0.0037,0.0021,0.00005,
09/19/2017,0.0015,-0.0028,0.0035,0.00005,
09/20/2017,0.0016,0.0022,0.005,0.00005,
09/21/2017,-0.0028,0.001,0.0037,0.00005,
09/22/2017,0.0012,0.0044,0.0013,0.00005,
09/25/2017,-0.0025,0.0031,0.0063,0.00005,
09/26/2017,0.0005,0.0039,0.0013,0.00005,
09/27/2017,0.0063,0.0139,0.0018,0.00005,
09/28/2017,0.0013,0.0016,-0.0007,0.00005,
09/29/2017,0.0035,-0.0012,-0.0028,0.00005,
10/02/2017,0.005,0.0084,0.0016,0.00004,
10/03/2017,0.0026,-0.0003,-0.0002,0.00004,
10/04/2017,0.0005,-0.0028,-0.0044,0.00004,
10/05/2017,0.0055,-0.0034,0.0035,0.00004,
10/06/2017,-0.0008,-0.0008,-0.0025,0.00004,
10/09/2017,-0.0022,-0.0027,-0.0004,0.00004,
10/10/2017,0.0024,-0.0001,0.0042,0.00004,
10/11/2017,0.0016,-0.002,-0.0021,0.00004,
10/12/2017,-0.0018,0.0004,-0.0051,0.00004,
10/13/2017,0.0004,-0.0023,0.001,0.00004,
10/16/2017,0.0017,-0.0028,0.0036,0.00004,
10/17/2017,0.0001,-0.0035,-0.0032,0.00004,
10/18/2017,0.0014,0.003,0.0021,0.00004,
10/19/2017,0.0002,-0.0039,0.0017,0.00004,
10/20/2017,0.0057,-0.0007,0.0028,0.00004,
10/23/2017,-0.0045,-0.0042,0.0012,0.00004,
10/24/2017,0.002,-0.0018,0.0047,0.00004,
10/25/2017,-0.0051,-0.0001,0.0011,0.00004,
10/26/2017,0.002,0.0004,0.0022,0.00004,
10/27/2017,0.0082,-0.0002,-0.01,0.00004,
10/30/2017,-0.0046,-0.0078,-0.0005,0.00004,
10/31/2017,0.0023,0.0081,-0.0022,0.00004,
11/01/2017,0.0005,-0.0081,0.0014,0.00004,
11/02/2017,0.0006,-0.0003,0.005,0.00004,
11/03/2017,0.0031,-0.0041,-0.0066,0.00004,
11/06/2017,0.0006,0.002,0.0019,0.00004,
11/07/2017,-0.002,-0.0136,-0.0039,0.00004,
11/08/2017,0.0012,0.0006,-0.0062,0.00004,
11/09/2017,-0.0041,-0.0002,0.0022,0.00004,
11/10/2017,0.0001,0.0005,-0.0038,0.00004,
11/13/2017,0.0009,-0.0029,0.0002,0.00004,
11/14/2017,-0.0022,-0.0013,0,0.00004,
11/15/2017,-0.0052,-0.0005,0.0024,0.00004,
11/16/2017,0.0101,0.0085,-0.0052,0.00004,
11/17/2017,-0.0014,0.0075,0.0029,0.00004,
11/20/2017,0.0021,0.0057,0.0001,0.00004,
11/21/2017,0.0067,0.0041,-0.0036,0.00004,
11/22/2017,-0.0005,0.001,-0.0004,0.00004,
11/24/2017,0.0021,0.0002,-0.0044,0.00004,
11/27/2017,-0.0006,-0.0036,0.0003,0.00004,
11/28/2017,0.0106,0.0038,0.0084,0.00004,
11/29/2017,0.0002,0.0004,0.0145,0.00004,
11/30/2017,0.0082,-0.0056,-0.005,0.00004,
12/01/2017,-0.0022,-0.0037,0.0036,0.00004,
12/04/2017,-0.001,-0.0035,0.0122,0.00004,
12/05/2017,-0.0043,-0.0044,-0.0024,0.00004,
12/06/2017,-0.0009,-0.0045,-0.0051,0.00004,
12/07/2017,0.0042,0.0025,-0.0017,0.00004,
12/08/2017,0.0051,-0.0044,-0.0014,0.00004,
12/11/2017,0.0026,-0.0041,-0.0015,0.00004,
12/12/2017,0.0007,-0.0052,0.0052,0.00004,
12/13/2017,0.0002,0.0072,-0.0088,0.00004,
12/14/2017,-0.0047,-0.0069,-0.0022,0.00004,
12/15/2017,0.0092,0.0068,0.0003,0.00004,
12/18/2017,0.0067,0.0075,0.0026,0.00004,
12/19/2017,-0.003,-0.0036,-0.0026,0.00004,
12/20/2017,0.0001,0.0036,0.0005,0.00004,
12/21/2017,0.0023,0.0027,0.0062,0.00004,
12/22/2017,-0.0007,-0.0022,-0.002,0.00004,
12/26/2017,-0.0007,0.0033,-0.0006,0.00004,
12/27/2017,0.0005,-0.0013,-0.0019,0.00004,
12/28/2017,0.0022,0.0012,0.0003,0.00004,
12/29/2017,-0.0057,-0.0031,0.0002,0.00004,
01/02/2018,0.0085,0.0037,-0.002,0.00005,
01/03/2018,0.0059,-0.0039,-0.0021,0.00005,
01/04/2018,0.0042,-0.0026,0.0024,0.00005,
01/05/2018,0.0066,-0.0034,-0.0026,0.00005,
01/08/2018,0.0019,-0.0016,0.0007,0.00005,
01/09/2018,0.0015,-0.0036,-0.0003,0.00005,
01/10/2018,-0.0007,0.0006,0.0057,0.00005,
01/11/2018,0.0087,0.0115,0.0028,0.00005,
01/12/2018,0.0066,-0.003,0.0017,0.00005,
01/16/2018,-0.0049,-0.0102,-0.0002,0.00005,
01/17/2018,0.0095,-0.0002,-0.0015,0.00005,
01/18/2018,-0.0018,-0.0049,-0.0024,0.00005,
01/19/2018,0.0057,0.0093,-0.0008,0.00005,
01/22/2018,0.0077,-0.0034,-0.0015,0.00005,
01/23/2018,0.0022,0.0014,-0.0033,0.00005,
01/24/2018,-0.0013,-0.0081,0.0037,0.00005,
01/25/2018,0.0007,0.0016,-0.0051,0.00005,
01/26/2018,0.0111,-0.0061,-0.005,0.00005,
01/29/2018,-0.0063,-0.0003,-0.0026,0.00005,
01/30/2018,-0.0106,0.0011,-0.0018,0.00005,
01/31/2018,-0.0007,-0.0071,0.0007,0.00005,
